qnrnumb;visit;howoft;likenet;research;safeweb;goodtool;notouse;another;likeproc;hassle;visits;friend;billbrd;banner;surfing;sengine;tv;theater;nwspaper;other;easyuse;helpful;positive;useonly;influenc;secure;didbuy;better;howmuch;safe;wanttest;price;tradein;handson;checkit;noweeks;worth;sticker;actual;age;marital;children;educate;race;income;gender
709;1;2;2;3;2;3;3;2;1;3;3;0;0;0;0;0;0;0;0;0;3;3;2;2;4;4;2; ; ;5;5;5;5;5;1;1;13000;17000;15000;24;2;0;6;1;7;1
710;1;4;5;5;4;4;2;2;5;3;8;0;0;0;1;1;0;0;0;0;5;4;3;1;4;4;2; ; ;4;4;5;5;5;1;6;5000;10000;9000;31;2;0;4;1;5;1
711;1;3;3;4;3;3;2;3;2;5;10;1;0;0;0;1;0;0;0;0;4;5;3;3;4;5;2; ; ;1;5;2;1;4;3;3;10000;14000;12000;33;1; ;1;1;3;1
712;1;2;2;2;2;3;2;2;5;5;3;0;0;0;1;0;0;0;0;0;5;3;5;4;5;5;1;1;1;4;5;3;2;3;3;4;3000;10000;7000;33;1; ;2;1;3;1
713;1;3;2;4;3;4;2;3;1;1;9;0;0;0;0;1;0;0;0;0;1;4;4;4;4;5;2; ; ;1;5;2;4;5;1;8;17000;23000;21000;48;2;0;5;1;7;1
714;1;3;3;3;3;3;4;5;3;1;8;0;0;1;0;1;0;0;0;1;2;3;4;3;3;5;2; ; ;1;5;1;2;5;2;7;1000;10000;9000;49;2;3;1;1;4;2
715;1;3;2;3;3;3;2;1;2;4;7;0;0;1;0;1;1;0;0;0;5;4;3;4;4;4;1;1;3;2;5;1;5;4;1;4;14000;20000;16000;41;1; ;3;1;6;1
716;1;5;5;5;5;5;1;1;2;5;14;0;0;0;1;1;0;0;0;0;5;4;3;2;5;5;2; ; ;4;5;4;2;5;3;1;2000;10000;8000;31;1; ;3;1;4;1
717;1;3;3;4;3;3;2;1;1;1;5;0;0;0;0;0;0;0;0;0;5;4;3;2;5;4;1;1;3;1;5;4;1;4;1;4;7000;13000;11000;35;4;4;2;1;3;1
718;1;1;1;2;1;2;4;2;1;5;6;0;0;0;0;1;0;1;0;0;1;5;1;3;5;3;1;1;2;1;4;1;5;5;2;7; ;10000;6000;43;2;3;3;1;2;1
719;1;3;4;3;3;3;1;1;3;5;9;0;1;0;1;1;0;0;0;0;5;3;4;4;5;4;2; ; ;4;4;5;5;5;2;8;20000;23000;21000;44;4;1;4;2;6;1
720;1;4;4;5;4;3;1;3;1;3;8;0;0;0;1;0;0;0;0;0;1;4;5;2;5;3;1;2; ;3;5;2;2;4;1;1;9000;14000;10000;24;5;3;1;2;2;1
721;1;5;5;1;5;5;1;1;2;2;14;0;0;0;1;0;0;0;0;0;3;5;4;1;4;5;2; ; ;5;5;2;5;5;3;1;20000;27000;24000;40;2;1;4;1;7;1
722;1;2;2;2;2;3;1;2;3;4;3;0;0;0;1;1;0;0;0;0;5;4;3;2;3;5;2; ; ;3;3;1;5;4;4;1;5000;11000;9000;31;1; ;4;1;5;1
723;1;1;1;2;1;4;1;4;1;2;1;0;0;0;1;1;0;0;1;0;5;4;3;1;4;4;2; ; ;5;5;5;5;5;1;4;4000;10000;7000;43;5;1;2;1;2;1
724;1;1;2;2;1;1;5;1;1;1;3;0;1;1;0;0;0;0;0;0;1;5;2;1;3;5;2; ; ;5;5;1;4;3;1;1;19000;24000;22000;45;1; ;2;1;5;1
725;1;3;3;3;3;4;4;4;2;5;2;0;0;0;1;1;0;0;0;0;4;3;3;5;4;4;2; ; ;3;3;5;1;4;1;1;1000;10000;7000;27;2;4;2;3;2;1
726;1;3;3;4;3;2;5;1;4;5;2;0;0;0;0;1;0;0;0;1;5;4;4;2;4;5;2; ; ;4;4;5;2;4;3;4;10000;15000;13000;36;2;2;3;1;1;2
727;1;3;3;3;3;4;1;1;3;1;5;0;0;0;1;0;1;0;0;0;4;4;2;2;4;5;2; ; ;3;4;1;1;5;3;1;3000;10000;7000;38;2;2;3;1;5;1
728;1;3;3;4;3;3;4;1;1;1;11;0;0;1;0;1;0;0;1;0;1;5;5;3;5;5;1;1;1;4;5;3;5;5;2;2;4000;10000;6000;29;1; ;3;1;1;2
729;1;2;2;2;2;2;3;1;1;5;5;0;0;1;0;1;0;0;0;0;4;2;2;3;4;5;2; ; ;3;5;5;1;5;1;6;11000;16000;14000;43;1; ;3;1;6;1
730;1;1;1;1;1;1;5;2;1;1;3;0;0;0;1;1;0;0;0;0;5;3;4;1;5;5;2; ; ;3;5;1;5;5;3;5;5000;12000;10000;42;2;0;2;2;3;1
731;1;3;3;3;2;3;5;3;1;3;9;0;0;0;0;1;1;0;0;0;5;5;4;1;4;5;2; ; ;5;5;5;2;4;4;2;12000;16000;14000;43;2;1;3;1;5;2
732;1;3;3;4;2;3;4;1;2;5;9;0;0;1;1;1;0;0;0;0;5;5;3;1;5;3;1;1;4;3;5;1;4;5;1;1; ;10000;7000;42;1; ;4;1;2;1
733;1;2;2;2;2;2;5;1;4;1;4;0;0;0;0;1;0;1;0;0;3;5;3;1;3;5;2; ; ;4;5;1;4;3;1;9;19000;25000;22000;29;4;1;4;1;6;2
734;1;1;1;2;1;1;3;1;2;2;4;0;0;0;1;0;0;0;0;0;1;4;4;2;4;4;2; ; ;4;5;1;1;1;1;2;7000;13000;11000;26;1; ;6;1;7;2
735;1;2;2;2;2;2;5;1;3;2;2;0;0;0;0;0;1;0;0;0;4;5;5;2;5;4;1;1;1;1;5;3;1;5;2;5;3000;10000;7000;41;1; ;1;1;3;2
736;1;1;1;2;1;2;4;2;5;5;1;0;0;0;0;1;1;0;0;0;5;3;4;3;4;5;2; ; ;3;5;1;2;4;1;2;16000;22000;19000;46;2;1;6;3;7;2
737;1;3;3;3;3;3;5;3;4;5;8;1;0;0;0;1;0;0;0;1;3;2;4;1;5;4;2; ; ;5;5;4;5;4;2;9;10000;15000;14000;28;4;2;2;1;4;1
738;1;4;4;4;4;4;2;5;3;5;8;0;0;0;0;1;0;0;0;0;4;5;3;4;4;4;2; ; ;1;4;1;3;2;2;6;6000;12000;10000;24;1; ;5;1;1;2
739;1;5;1;5;5;5;3;1;2;2;10;0;0;0;1;0;1;0;0;0;5;4;4;1;3;4;2; ; ;4;5;5;5;3;1;3;12000;17000;16000;33;4;3;3;1;4;1
740;1;3;3;4;3;1;4;2;4;2;10;0;0;1;0;1;0;0;0;0;5;5;3;1;3;4;2; ; ;5;4;5;5;5;3;1;24000;29000;27000;43;1; ;4;1;6;1
741;1;1;3;1;1;1;5;3;2;1;2;0;0;0;0;1;1;0;0;0;3;3;4;1;4;3;2; ; ;1;4;1;3;3;1;1;12000;17000;15000;40;2;0;1;1;3;1
742;1;5;4;5;5;5;3;2;1;4;11;0;0;0;0;1;0;0;0;0;5;4;4;2;3;5;2; ; ;3;5;1;4;5;1;1;10000;14000;12000;30;1; ;3;1;5;1
743;1;3;4;3;3;4;3;2;1;1;9;0;1;0;0;1;0;0;0;0;5;4;2;1;3;3;2; ; ;5;5;5;5;5;1;1;13000;19000;17000;34;2;1;1;1;2;1
744;1;3;3;3;3;3;3;5;3;5;8;0;0;1;1;1;1;0;0;0;4;4;3;4;4;5;2; ; ;4;3;5;2;4;1;5;2000;10000;7000;34;1; ;2;1;4;1
745;1;2;2;3;2;2;3;2;1;5;4;0;0;0;0;1;1;0;0;0;5;4;4;1;4;3;2; ; ;4;5;5;1;5;1;3;10000;15000;14000;41;4;3;4;1;6;1
746;1;2;3;2;2;2;4;2;1;5;5;0;0;0;0;0;0;0;0;0;5;2;3;2;5;4;1;1;3;4;5;2;1;4;3;3;19000;22000;19000;53;2;2;6;2;7;1
747;1;5;5;5;5;2;3;2;1;1;6;0;0;0;1;0;0;0;0;0;5;3;4;2;5;4;1;1;1;2;5;4;4;5;1;1;15000;21000;18000;32;2;2;6;1;7;1
748;1;1;1;2;1;1;5;3;2;3;3;0;0;0;0;0;0;0;0;0;4;3;2;4;4;5;2; ; ;5;5;1;1;5;1;3; ;10000;8000;35;4;2;2;5;1;2
749;1;3;2;4;3;3;2;2;1;2;2;0;0;0;1;1;0;0;0;0;2;4;3;2;3;4;2; ; ;4;5;5;5;3;1;6;18000;24000;22000;25;2;0;1;1;3;2
750;1;3;3;3;3;5;2;3;1;3;5;0;0;1;1;1;0;0;0;0;4;4;4;2;4;3;2; ; ;5;4;5;5;3;1;6;12000;17000;16000;41;4;1;5;1;7;2
751;1;4;4;5;4;2;3;3;1;5;7;0;0;0;0;1;1;0;0;0;5;3;1;1;4;3;2; ; ;4;4;2;3;3;5;2;10000;15000;13000;21;2;0;5;5;6;2
752;1;4;5;5;4;4;3;2;1;4;9;0;0;0;0;1;0;0;0;0;5;5;4;2;4;5;2; ; ;2;3;3;1;3;1;1; ;18000;15000;32;1; ;2;2;4;1
753;1;4;3;4;4;4;1;1;3;2;7;0;0;0;0;1;0;0;0;0;5;2;3;1;5;5;1;1;3;5;5;5;3;3;2;1;20000;25000;22000;40;1; ;4;1;6;1
754;1;3;4;4;3;3;2;1;1;1;8;0;0;1;1;1;0;0;0;0;4;3;3;1;3;3;2; ; ;3;4;4;5;5;3;1;4000;10000;9000;33;4;1;2;1;4;1
755;1;3;3;4;3;2;4;4;1;1;4;0;0;0;0;1;0;0;1;0;5;5;4;1;3;1;2; ; ;5;4;1;4;3;1;4;16000;24000;22000;30;2;1;6;1;7;1
756;1;4;4;5;4;2;1;3;3;5;9;0;0;0;0;1;0;0;1;0;3;3;3;4;5;5;2; ; ;5;4;4;4;3;1;1;6000;11000;9000;28;1; ;3;2;4;1
757;1;2;2;2;2;2;3;4;4;1;4;0;0;0;0;0;1;0;0;0;4;5;4;1;3;4;2; ; ;4;2;4;5;4;1;1;5000;11000;9000;39;1; ;2;1;3;1
758;1;4;4;5;4;3;2;1;4;3;9;0;0;1;0;1;0;0;0;0;3;3;2;4;4;5;2; ; ;4;3;1;5;3;1;4;6000;10000;8000;36;1; ;4;1;5;1
759;1;2;3;3;2;2;5;3;1;4;5;0;0;0;0;0;1;0;0;0;2;3;4;1;5;3;2; ; ;4;5;2;2;5;2;9;8000;13000;11000;49;2;0;4;1;6;1
760;1;1;1;2;1;2;4;4;1;5;2;0;0;0;1;1;0;0;0;0;2;2;3;1;3;4;2; ; ;4;5;5;1;4;1;5;7000;12000;10000;49;5;1;1;1;4;1
761;1;4;4;4;4;4;1;4;1;1;8;0;0;1;0;1;0;0;0;0;2;5;2;2;3;4;2; ; ;4;5;5;1;2;1;8;15000;22000;20000;35;1; ;5;2;7;2
762;1;4;4;4;4;5;2;4;1;2;12;0;0;0;0;1;1;0;0;0;5;3;4;3;4;4;2; ; ;2;5;1;1;5;1;6;11000;16000;14000;28;2;5;4;1;6;1
763;1;3;3;4;3;3;4;2;3;5;10;0;0;0;0;1;1;0;0;0;5;4;1;3;4;5;2; ; ;3;5;1;5;5;1;8;8000;14000;13000;21;2;0;4;1;6;1
764;1;5;1;5;5;5;1;4;1;4;10;0;0;0;0;1;0;0;0;0;4;2;4;2;4;5;2; ; ;5;5;5;1;5;4;3;9000;14000;12000;42;2;2;5;1;7;1
765;1;5;4;4;5;3;2;2;4;3;10;0;0;0;0;0;1;0;0;0;5;5;3;1;4;5;2; ; ;1;3;1;3;2;3;3;7000;12000;9000;30;4;2;6;1;1;1
766;1;4;4;5;4;4;1;1;1;4;11;0;0;1;1;1;0;0;0;0;5;3;3;2;3;5;2; ; ;2;4;2;5;3;1;1;14000;18000;15000;30;1; ;2;1;4;1
767;1;1;4;1;1;1;5;2;1;5;4;0;0;0;1;0;0;0;0;0;5;2;3;2;3;5;2; ; ;3;5;4;1;4;1;6;8000;13000;11000;47;4;3;5;1;3;1
768;1;3;4;4;3;3;3;2;1;1;6;0;0;0;0;1;0;1;0;0;5;3;2;1;3;5;2; ; ;5;4;5;5;3;3;3;6000;11000;8000;26;2;2;6;5;7;1
769;1;4;5;5;4;2;4;1;3;1;10;1;0;0;0;1;1;0;0;0;1;3;4;2;4;5;2; ; ;4;4;5;5;5;1;1;12000;17000;15000;39;2;2;4;1;6;1
770;1;3;3;3;3;4;1;4;1;2;7;0;0;0;1;0;0;0;0;0;5;5;4;4;4;4;2; ; ;1;5;5;3;5;1;3;8000;14000;12000;34;1; ;2;3;4;1
771;1;4;4;5;4;3;5;1;1;5;10;0;0;0;1;0;0;0;0;0;1;4;2;1;4;5;1;1;2;2;5;1;3;4;1;3;3000;10000;7000;38;1; ;2;1;2;1
772;1;1;1;1;1;1;5;1;1;1;1;0;0;0;0;0;1;0;1;0;4;3;2;4;4;4;2; ; ;4;4;3;1;5;1;2;14000;19000;17000;28;4;2;6;5;7;2
773;1;2;2;3;2;2;5;1;3;5;5;0;0;0;0;1;0;0;0;0;5;3;3;1;4;5;2; ; ;2;4;5;2;4;1;4;11000;16000;14000;25;2;0;6;1;7;1
774;1;2;2;2;2;2;4;2;5;1;7;0;0;1;0;0;1;0;0;0;5;5;1;1;3;3;2; ; ;5;5;1;3;5;3;6;2000;10000;8000;55;4;1;2;1;4;1
775;1;4;4;4;4;2;3;3;1;5;9;0;0;0;0;1;0;0;0;0;3;5;4;1;5;5;1;1;1;1;5;2;4;5;1;5;9000;15000;12000;32;4;2;3;1;5;1
776;1;4;3;5;4;4;1;2;2;5;7;0;0;1;0;1;1;0;0;0;4;5;2;2;4;5;2; ; ;4;4;5;1;2;1;8;8000;13000;12000;44;2;1;4;1;7;1
777;1;5;5;5;5;5;3;2;2;1;11;0;0;0;0;0;0;0;0;0;5;3;5;1;5;5;1;1;1;4;3;4;4;5;5;3;2000;10000;6000;22;4;0;1;1;3;1
778;1;2;2;3;2;1;5;2;1;4;2;0;0;0;1;1;1;0;0;0;5;3;4;4;4;4;2; ; ;4;5;5;5;4;1;3;13000;19000;17000;26;5;2;4;1;5;1
779;1;4;3;5;4;4;4;1;1;3;11;0;0;1;1;0;1;0;0;0;2;4;4;1;4;4;2; ; ;2;5;5;5;3;1;1;10000;16000;14000;21;2;4;5;1;7;1
780;1;5;4;3;5;5;3;1;2;3;15;0;0;0;0;1;0;0;0;0;4;4;4;5;4;3;2; ; ;3;5;1;4;5;1;1;1000;10000;7000;23;1; ;1;1;3;1
781;1;3;4;4;3;1;4;2;3;5;6;0;0;1;0;1;1;0;0;0;5;2;2;2;3;5;2; ; ;5;5;5;5;3;3;6;9000;13000;11000;39;1; ;2;1;4;1
782;1;3;3;4;3;4;3;2;2;5;8;0;0;0;1;1;0;0;0;0;5;3;4;3;3;4;2; ; ;4;3;5;1;4;1;9;11000;16000;14000;38;2;1;4;1;6;1
783;1;3;4;4;3;3;3;1;1;1;5;0;0;1;0;0;0;0;0;1;2;4;2;2;3;3;2; ; ;2;4;1;3;5;3;5;10000;14000;12000;59;1; ;2;2;5;1
784;1;1;1;1;1;4;2;1;1;5;2;0;0;0;0;1;1;0;0;0;5;3;3;4;4;5;2; ; ;5;5;4;1;4;1;5;11000;15000;13000;44;1; ;2;1;5;1
785;1;4;4;5;4;4;1;2;1;5;9;0;0;0;1;1;0;0;0;0;5;3;4;2;4;5;2; ; ;1;5;5;1;4;2;9;14000;19000;17000;38;4;1;2;1;3;1
786;1;1;1;2;1;1;3;4;4;4;1;0;0;0;0;0;0;0;0;0;4;4;2;2;4;5;2; ; ;2;4;1;4;5;1;7;8000;12000;11000;46;1; ;3;5;6;1
787;1;1;1;1;1;2;4;2;1;1;1;0;0;0;1;1;1;0;0;0;5;3;3;5;4;4;2; ; ;4;4;1;1;3;1;1;6000;10000;8000;54;2;2;5;1;7;1
788;1;2;2;2;1;3;4;1;1;5;1;0;0;0;1;1;1;0;0;0;5;4;4;3;3;4;2; ; ;5;5;1;3;1;1;1;16000;21000;20000;44;2;3;6;1;7;1
789;1;4;4;4;4;4;1;1;1;5;13;0;0;0;1;1;0;0;0;0;5;3;2;2;4;5;2; ; ;2;3;3;5;5;1;11;7000;12000;10000;30;2;1;5;2;2;1
790;1;5;5;5;5;1;5;2;2;5;10;1;0;0;1;1;0;0;0;0;5;3;2;1;3;4;2; ; ;1;5;1;3;3;1;3;8000;13000;11000;30;1; ;2;2;3;1
791;1;3;3;4;3;4;4;1;1;4;9;1;0;0;0;1;1;0;0;0;3;3;2;3;4;5;2; ; ;1;5;3;2;3;1;4;9000;15000;13000;29;2;0;6;1;7;1
792;1;3;3;3;3;3;2;2;1;5;5;0;0;0;0;1;0;0;0;0;5;4;4;1;3;4;2; ; ;5;4;2;5;5;1;6;17000;23000;21000;37;2;3;5;1;7;1
793;1;1;1;1;1;4;3;3;2;5;3;0;0;1;0;1;0;0;0;0;4;5;3;2;3;5;2; ; ;2;5;3;5;5;4;1;8000;14000;12000;65;1; ;3;1;2;1
794;1;2;2;2;2;2;3;3;3;5;3;0;0;0;1;0;0;0;0;0;2;4;4;3;3;5;2; ; ;4;5;4;1;3;3;4;16000;21000;19000;40;1; ;3;5;6;1
795;1;4;3;4;4;5;1;2;1;4;8;0;0;1;0;1;1;0;0;0;3;5;3;1;4;4;2; ; ;2;4;5;1;4;1;7;12000;17000;14000;23;4;2;1;3;3;1
796;1;2;2;2;2;3;2;3;1;5;6;0;0;0;0;1;0;0;0;0;5;3;4;3;3;4;2; ; ;5;5;5;4;5;2;7;15000;20000;17000;22;2;2;5;2;7;1
797;1;1;1;2;1;1;3;1;1;4;5;0;0;0;0;1;0;0;0;0;5;3;1;1;3;5;2; ; ;5;4;1;3;4;2;7;3000;10000;8000;36;4;3;2;1;4;1
798;1;4;4;5;5;5;1;1;1;4;11;0;0;0;1;1;0;0;0;0;5;2;3;4;5;5;2; ; ;4;5;4;5;4;4;3;5000;10000;7000;29;2;0;4;1;5;1
799;1;1;2;2;1;1;5;2;2;5;2;0;0;0;0;0;0;0;0;0;3;5;2;1;4;5;2; ; ;5;5;5;1;3;1;1;12000;16000;15000;47;1; ;2;1;4;1
800;1;4;4;5;4;4;5;2;1;5;9;0;0;1;0;1;1;0;0;0;5;2;2;3;3;4;2; ; ;4;5;1;3;5;1;9; ;10000;9000;32;2;1;6;1;2;1
801;1;1;1;2;1;1;3;1;2;5;1;0;0;0;1;1;0;0;0;0;4;1;3;2;3;5;2; ; ;1;5;5;5;2;1;1;10000;14000;11000;51;5;2;6;1;7;2
802;1;4;5;5;4;2;4;2;1;5;8;0;0;0;1;1;1;0;0;0;5;4;5;1;4;4;1;2; ;2;5;1;5;4;2;6;18000;22000;18000;46;2;3;5;2;7;1
803;1;1;2;1;1;2;5;1;1;4;3;0;0;0;1;1;1;0;0;0;1;4;3;3;3;4;2; ; ;1;5;5;1;4;1;2;13000;18000;16000;39;2;1;2;1;4;2
804;1;5;5;5;5;4;5;3;3;4;6;0;0;0;1;1;0;0;0;0;5;1;3;4;5;5;2; ; ;3;5;3;5;3;1;9;13000;19000;17000;43;4;0;4;1;6;1
805;1;3;4;4;3;3;5;1;1;4;6;0;0;0;1;1;0;0;0;0;5;4;4;1;3;5;2; ; ;5;5;5;5;5;1;5;14000;18000;17000;47;2;2;1;1;4;2
806;1;5;2;5;5;2;2;2;1;2;9;0;0;0;0;1;0;0;0;0;5;1;4;1;4;4;2; ; ;4;5;3;3;5;1;1;9000;14000;12000;30;1; ;2;1;4;1
807;1;1;2;1;1;2;5;4;1;5;4;0;0;0;0;1;1;0;0;0;4;2;1;1;3;5;2; ; ;2;4;4;4;5;2;5;11000;16000;14000;47;2;0;4;1;3;1
808;1;5;4;4;5;5;3;1;1;1;9;0;0;0;0;1;0;0;0;0;5;3;4;4;4;4;2; ; ;3;5;3;5;5;1;5;16000;21000;20000;27;4;1;2;1;4;1
809;1;3;3;3;3;5;2;2;5;1;7;0;0;0;1;0;1;0;0;0;1;4;4;2;4;4;2; ; ;2;4;5;5;3;3;1;9000;15000;13000;28;1; ;3;3;4;1
810;1;5;5;3;5;4;4;2;2;1;11;0;0;0;0;1;0;0;0;0;5;5;2;2;4;3;2; ; ;5;5;1;4;4;1;5;9000;13000;11000;29;1; ;4;1;5;1
811;1;2;2;3;2;3;3;3;3;5;8;0;0;0;0;1;1;0;0;0;5;4;4;1;4;5;2; ; ;5;5;5;1;5;5;5;5000;11000;9000;30;1; ;1;5;3;2
812;1;1;1;2;1;1;5;2;1;5;5;0;0;0;0;1;0;0;0;0;1;3;4;3;4;4;2; ; ;3;4;3;1;5;2;5;6000;11000;9000;29;4;2;2;1;1;2
813;1;2;2;2;2;2;4;3;3;5;10;0;0;1;0;1;0;1;0;0;4;5;4;1;3;4;2; ; ;5;5;2;5;3;3;1; ;12000;9000;52;4;1;4;1;2;1
814;1;1;2;1;1;1;3;1;3;4;3;0;0;0;0;1;0;0;1;0;5;5;4;1;5;5;1;1;2;5;3;3;3;5;2;1;13000;16000;12000;55;1; ;3;1;6;1
815;1;3;3;4;3;4;4;2;1;4;9;0;0;0;1;0;1;0;0;0;4;3;4;1;3;3;2; ; ;1;4;3;4;3;3;4;19000;25000;23000;28;1; ;3;1;5;1
816;1;1;2;1;1;2;3;1;1;2;1;0;0;0;1;0;0;0;0;0;3;4;4;1;5;4;1;1;2;5;5;2;2;5;1;3;18000;22000;19000;55;2;1;6;1;7;1
817;1;3;3;4;3;3;2;2;1;5;4;0;0;0;0;1;0;0;0;0;4;4;3;4;5;4;2; ; ;2;4;4;1;3;2;4;8000;13000;12000;45;4;1;2;1;5;1
818;1;3;5;4;3;2;5;1;3;3;8;0;0;0;0;1;0;0;0;0;3;4;2;1;4;4;2; ; ;5;5;5;5;5;1;1;15000;21000;18000;38;4;1;4;2;5;1
819;1;4;4;4;4;4;2;1;1;2;7;0;0;0;0;0;0;0;0;0;3;5;2;3;3;4;2; ; ;4;5;4;5;4;1;3;8000;14000;12000;22;2;2;5;1;1;2
820;1;4;4;5;4;4;4;2;1;3;11;0;0;0;1;1;0;0;0;0;5;3;2;1;4;4;2; ; ;4;5;5;4;5;1;5;6000;11000;9000;28;1; ;4;1;5;1
821;1;1;1;1;1;1;5;2;1;5;4;0;0;0;0;1;0;0;0;0;2;3;3;1;4;5;2; ; ;3;5;1;1;5;5;6;5000;12000;10000;33;4;1;3;6;5;2
822;1;3;4;3;3;4;2;1;1;5;8;0;0;0;1;0;0;0;1;0;4;3;3;1;4;5;2; ; ;2;5;5;1;5;2;1;12000;17000;15000;45;2;2;4;3;7;1
823;1;4;4;5;4;4;3;2;1;2;6;0;0;0;1;1;1;0;0;0;4;2;2;5;4;5;2; ; ;5;5;4;3;4;1;6;8000;12000;11000;38;1; ;6;1;7;2
824;1;5;5;1;5;5;3;2;3;3;9;0;0;0;0;1;1;0;0;0;1;3;2;3;4;5;2; ; ;4;3;1;2;4;4;1; ;10000;8000;27;2;2;2;1;2;1
825;1;1;1;2;1;4;3;1;3;5;5;0;0;0;0;1;1;0;0;0;5;2;3;3;4;5;2; ; ;5;5;3;2;3;2;6;11000;16000;13000;55;2;2;5;1;7;1
826;1;4;4;4;4;4;4;1;1;1;7;0;0;1;0;0;1;0;0;0;3;4;3;2;5;5;1;1;1;5;5;1;2;5;3;3; ;10000;7000;28;2;2;4;1;2;1
827;1;3;3;3;3;3;4;2;1;5;9;0;0;0;1;1;0;0;0;0;4;3;2;2;4;4;2; ; ;5;4;1;1;4;4;3;14000;18000;16000;41;1; ;2;1;4;1
828;1;1;1;1;1;1;5;3;2;4;1;0;0;1;1;1;0;0;0;0;2;5;5;3;5;5;1;1;1;1;4;1;3;4;2;7;10000;14000;10000;34;2;3;6;1;7;1
829;1;3;2;3;3;4;3;3;1;1;6;0;0;0;0;1;0;0;0;0;5;1;3;3;5;5;1;1;1;5;5;1;4;3;2;2;2000;10000;6000;36;4;3;3;1;1;2
830;1;4;4;5;4;4;2;3;3;4;10;0;0;0;1;1;0;0;1;0;5;5;4;2;3;5;2; ; ;4;4;5;2;3;1;5;4000;11000;8000;29;4;3;3;1;4;1
831;1;5;5;5;5;4;3;2;1;5;12;0;0;0;0;0;0;0;0;0;5;5;3;1;4;5;2; ; ;1;5;1;5;4;2;3;2000;10000;8000;27;4;3;4;2;5;1
832;1;5;5;5;4;5;5;1;1;5;10;0;0;0;1;0;0;0;0;0;5;2;5;1;5;3;1;1;1;1;4;2;5;4;2;4;10000;17000;14000;35;1; ;4;1;5;1
833;1;1;1;1;1;1;4;3;3;1;1;0;0;0;1;1;0;1;0;0;4;3;2;4;3;3;2; ; ;4;5;5;3;4;1;7;1000;10000;9000;52;4;2;1;2;3;1
834;1;3;3;3;3;2;3;1;2;2;6;0;0;1;0;0;0;0;1;0;5;4;4;1;4;4;2; ; ;3;5;5;1;4;3;4;5000;10000;8000;39;2;1;4;1;2;1
835;1;2;2;2;2;2;4;3;3;3;6;0;0;1;1;1;0;0;0;0;1;5;2;5;3;5;2; ; ;3;5;3;4;5;1;4; ;10000;7000;29;5;3;2;2;1;2
836;1;3;3;4;3;3;3;2;3;1;8;0;0;0;0;0;0;0;0;0;5;4;2;4;5;5;2; ; ;5;5;5;5;4;2;7;12000;17000;15000;56;2;1;5;1;7;2
837;1;1;2;1;1;1;5;2;1;5;2;0;0;0;0;0;0;0;0;0;1;5;4;1;4;5;2; ; ;1;4;3;5;5;1;1;22000;27000;25000;37;2;3;5;1;7;1
838;1;4;4;5;4;3;4;4;3;1;5;0;1;1;0;1;1;0;0;0;3;1;4;2;3;4;2; ; ;4;5;5;2;3;2;5;10000;14000;13000;33;5;2;2;1;4;1
839;1;4;4;5;4;5;3;1;3;5;10;0;0;0;0;1;0;0;0;0;5;3;4;2;4;5;2; ; ;4;5;1;2;5;1;7;12000;18000;16000;34;1; ;3;2;5;1
840;1;1;1;2;1;2;5;1;2;1;4;0;0;0;0;1;1;0;0;0;5;2;2;1;4;5;2; ; ;4;5;4;2;2;1;2;3000;10000;8000;33;1; ;3;1;1;2
841;1;1;1;2;1;2;5;1;1;2;5;0;0;0;0;0;1;0;0;0;4;5;3;2;4;5;2; ; ;3;4;2;1;2;1;2;7000;11000;9000;32;1; ;1;2;3;2
842;1;2;2;3;2;2;2;3;1;5;4;0;0;0;1;1;0;0;0;0;5;1;2;1;4;4;2; ; ;5;4;1;1;5;1;1;8000;13000;11000;38;2;0;4;5;6;1
843;1;3;2;3;3;3;5;1;1;5;6;0;0;0;1;1;0;0;0;0;2;3;3;1;4;4;2; ; ;4;5;5;1;4;2;6;31000;35000;33000;41;2;2;4;1;7;1
844;1;2;2;3;2;2;3;1;1;2;6;1;0;0;0;1;1;0;0;0;5;4;4;2;5;4;2; ; ;3;4;1;1;3;1;6;11000;17000;15000;39;4;0;3;5;4;1
845;1;4;4;5;4;5;1;2;1;2;10;0;0;0;1;1;0;0;0;0;5;4;2;2;3;5;2; ; ;2;5;5;2;5;4;1;7000;13000;11000;35;4;0;3;1;4;1
846;1;2;2;3;2;1;5;1;2;1;4;1;0;1;1;1;1;0;0;0;4;2;3;3;4;4;2; ; ;5;3;4;5;5;2;1;18000;22000;20000;32;2;3;6;1;7;1
847;1;3;2;3;3;2;4;5;1;5;8;0;0;0;1;1;1;0;0;0;1;5;4;1;4;5;2; ; ;5;4;5;2;5;3;3;13000;16000;14000;34;2;1;4;1;6;1
848;1;1;3;2;1;1;5;2;2;5;2;0;0;0;1;1;1;0;0;0;5;4;4;1;4;5;2; ; ;5;5;2;2;5;1;6;17000;20000;19000;46;1; ;2;1;5;1
849;1;3;2;4;3;2;5;2;1;1;6;0;0;0;1;0;0;0;0;0;5;5;4;5;4;5;2; ; ;5;3;3;1;4;2;1;6000;10000;7000;52;4;3;2;1;4;1
850;1;2;1;2;2;1;5;3;1;4;4;0;0;0;1;0;0;0;0;1;5;5;3;1;4;5;2; ; ;2;5;3;2;3;2;7; ;10000;8000;38;1; ;4;1;1;1
